dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
i,hamming_dist,max_curvature,id,0,1,right,right,middle,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,middle,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,little,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,little,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,1,right,right,thumb,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,index,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,index,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,ring,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,middle,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,little,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,little,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,left,thumb,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,index,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,index,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,ring,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,middle,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,little,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,little,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,left,right,thumb,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,index,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,index,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,thumb,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,thumb,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,ring,thumb,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,index,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,index,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,index,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,index,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,ring,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,ring,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,ring,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,ring,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,middle,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,middle,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,middle,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,middle,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,little,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,little,1,1,1,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,little,1,1,2,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,little,1,1,2,2,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,thumb,1,1,1,1,
i,hamming_dist,max_curvature,id,0,2,right,left,middle,thumb,1,1,1,2,
